,Node1,Relation,Node2
6826,software durability,CLOSELY_RELATED_TO,software design
6827,software durability,SUBJECT,software engineering
6828,reusability,CLOSELY_RELATED_TO,software design
6829,reusability,SUBJECT,software engineering
6830,reusability,SUBJECT,source code
6831,fault-tolerant system,CLOSELY_RELATED_TO,software design
6832,fault-tolerant system,SUBJECT,computer systems
6833,fault-tolerant system,SUBJECT,raid
6834,fault-tolerant system,SUBJECT,reliability engineering
6835,fault-tolerant system,SUBJECT,control engineering
6836,fault-tolerant system,SUBJECT,fault tolerance
6837,fault-tolerant system,SUBJECT,software
6838,fault-tolerant system,SUBJECT,software quality
6839,fault-tolerant system,SUBJECT,systems engineering
6840,computer security,CLOSELY_RELATED_TO,software design
6841,computer security,SUBJECT,computer network security
6842,computer security,SUBJECT,computer security
6843,computer security,SUBJECT,computer security exploits
6844,computer security,SUBJECT,crime prevention
6845,computer security,SUBJECT,cryptography
6846,computer security,SUBJECT,cybercrime
6847,computer security,SUBJECT,cyberwarfare
6848,computer security,SUBJECT,e-commerce
6849,computer security,SUBJECT,information governance
6850,computer security,SUBJECT,national security
6851,computer security,SUBJECT,secure communication
6852,computer security,SUBJECT,security technology
6853,computer security,SUBJECT,weapons countermeasures
6854,usability,CLOSELY_RELATED_TO,software design
6855,usability,SUBJECT,usability
6856,usability,SUBJECT,human–computer interaction
6857,usability,SUBJECT,technical communication
6858,user interface,CLOSELY_RELATED_TO,software design
6859,user interface,SUBJECT,user interfaces
6860,user interface,SUBJECT,human communication
6861,user interface,SUBJECT,human–machine interaction
6862,user interface,SUBJECT,user interface techniques
6863,user interface,SUBJECT,virtual reality
6864,computer performance,CLOSELY_RELATED_TO,software design
6865,computer performance,SUBJECT,computer performance
6866,software portability,CLOSELY_RELATED_TO,software design
6867,software portability,SUBJECT,software engineering
6868,scalability,CLOSELY_RELATED_TO,software design
6869,scalability,SUBJECT,computer systems
6870,scalability,SUBJECT,computer architecture
6871,scalability,SUBJECT,computational resources
6872,architecture description language,CLOSELY_RELATED_TO,software design
6873,architecture description language,SUBJECT,architecture description language
6874,architecture description language,SUBJECT,computer languages
6875,architecture description language,SUBJECT,systems architecture
6876,architecture description language,SUBJECT,programming language classification
6877,architecture description language,SUBJECT,software architecture
6878,software architecture,CLOSELY_RELATED_TO,software design
6879,software architecture,SUBJECT,software architecture
6880,software architecture,SUBJECT,software engineering
6881,software system,CLOSELY_RELATED_TO,software design
6882,software system,SUBJECT,systems engineering
6883,software system,SUBJECT,software engineering terminology
6884,business process modeling notation,CLOSELY_RELATED_TO,software design
6885,process modeling,CLOSELY_RELATED_TO,software design
6886,process modeling,SUBJECT,systems engineering
6887,process modeling,SUBJECT,process management
6888,process modeling,SUBJECT,process theory
6889,express (data modeling language),CLOSELY_RELATED_TO,software design
6890,data modeling,CLOSELY_RELATED_TO,software design
6891,data modeling,SUBJECT,data modeling
6892,extended enterprise modeling language,CLOSELY_RELATED_TO,software design
6893,extended enterprise modeling language,SUBJECT,business process
6894,extended enterprise modeling language,SUBJECT,enterprise modelling
6895,flowchart,CLOSELY_RELATED_TO,software design
6896,flowchart,SUBJECT,algorithm description languages
6897,flowchart,SUBJECT,american inventions
6898,flowchart,SUBJECT,articles with example code
6899,flowchart,SUBJECT,computer programming
6900,flowchart,SUBJECT,diagrams
6901,flowchart,SUBJECT,quality control tools
6902,flowchart,SUBJECT,technical communication
6903,fundamental modeling concepts,CLOSELY_RELATED_TO,software design
6904,fundamental modeling concepts,SUBJECT,data modeling languages
6905,fundamental modeling concepts,SUBJECT,specification languages
6906,fundamental modeling concepts,SUBJECT,data modeling
6907,idef,CLOSELY_RELATED_TO,software design
6908,idef0,CLOSELY_RELATED_TO,software design
6909,idef1x,CLOSELY_RELATED_TO,software design
6910,idef5,CLOSELY_RELATED_TO,software design
6911,ontology (information science),CLOSELY_RELATED_TO,software design
6912,ontology (information science),SUBJECT,knowledge engineering
6913,ontology (information science),SUBJECT,information science
6914,ontology (information science),SUBJECT,knowledge bases
6915,ontology (information science),SUBJECT,knowledge representation
6916,ontology (information science),SUBJECT,ontology (information science)
6917,ontology (information science),SUBJECT,semantic web
6918,ontology (information science),SUBJECT,technical communication
6919,jackson structured programming,CLOSELY_RELATED_TO,software design
6920,jackson structured programming,SUBJECT,diagrams
6921,jackson structured programming,SUBJECT,programming paradigms
6922,lepus3,CLOSELY_RELATED_TO,software design
6923,lepus3,SUBJECT,lepus
6924,lepus3,SUBJECT,meat by animal
6925,lepus3,SUBJECT,mythological rabbits and hares
6926,lepus3,SUBJECT,rabbits and hares
6927,object-oriented,CLOSELY_RELATED_TO,software design
6928,object-oriented,SUBJECT,norwegian inventions
6929,object-oriented,SUBJECT,object-oriented programming
6930,object-oriented,SUBJECT,programming paradigms
6931,formal specification,CLOSELY_RELATED_TO,software design
6932,formal specification,SUBJECT,formal methods
6933,formal specification,SUBJECT,formal specification languages
6934,java (programming language),CLOSELY_RELATED_TO,software design
6935,java (programming language),SUBJECT,articles with example java code
6936,java (programming language),SUBJECT,c programming language family
6937,java (programming language),SUBJECT,class-based programming languages
6938,java (programming language),SUBJECT,computer-related introductions in 1995
6939,java (programming language),SUBJECT,concurrent programming languages
6940,java (programming language),SUBJECT,cross-platform software
6941,java (programming language),SUBJECT,jvm programming languages
6942,java (programming language),SUBJECT,java (programming language)
6943,java (programming language),SUBJECT,java platform
6944,java (programming language),SUBJECT,java specification requests
6945,java (programming language),SUBJECT,object-oriented programming languages
6946,java (programming language),SUBJECT,programming languages
6947,java (programming language),SUBJECT,programming languages created in 1995
6948,java (programming language),SUBJECT,statically typed programming languages
6949,java (programming language),SUBJECT,sun microsystems
6950,c++,CLOSELY_RELATED_TO,software design
6951,c sharp (programming language),CLOSELY_RELATED_TO,software design
6952,design patterns,CLOSELY_RELATED_TO,software design
6953,design patterns,SUBJECT,architectural design
6954,design patterns,SUBJECT,software design patterns
6955,unified modeling language,CLOSELY_RELATED_TO,software design
6956,unified modeling language,SUBJECT,architecture description language
6957,unified modeling language,SUBJECT,data modeling diagrams
6958,unified modeling language,SUBJECT,data modeling languages
6959,unified modeling language,SUBJECT,specification languages
6960,unified modeling language,SUBJECT,diagrams
6961,unified modeling language,SUBJECT,iso standards
6962,unified modeling language,SUBJECT,knowledge representation
6963,unified modeling language,SUBJECT,software modeling language
6964,unified modeling language,SUBJECT,unified modeling language
6965,profile (uml),CLOSELY_RELATED_TO,software design
6966,alloy (specification language),CLOSELY_RELATED_TO,software design
6967,alloy (specification language),SUBJECT,z notation
6968,alloy (specification language),SUBJECT,1997 introductions
6969,alloy (specification language),SUBJECT,formal specification languages
6970,systems modeling language,CLOSELY_RELATED_TO,software design
6971,general-purpose modeling,CLOSELY_RELATED_TO,software design
6972,general-purpose modeling,SUBJECT,specification languages
6973,service-oriented modeling,CLOSELY_RELATED_TO,software design
6974,aspect-oriented software development,SEE_ALSO,software design
6975,aspect-oriented software development,SUBJECT,aspect-oriented software development
6976,bachelor of science in information technology,SEE_ALSO,software design
6977,bachelor of science in information technology,SUBJECT,computer science education
6978,bachelor of science in information technology,SUBJECT,bachelor's degrees
6979,bachelor of science in information technology,SUBJECT,information technology qualifications
6980,design,SEE_ALSO,software design
6981,design,SUBJECT,architectural design
6982,design,SUBJECT,arts
6983,design,SUBJECT,design
6984,design rationale,SEE_ALSO,software design
6985,design rationale,SUBJECT,software design
6986,design rationale,SUBJECT,argument mapping
6987,design rationale,SUBJECT,design
6988,graphic design,SEE_ALSO,software design
6989,graphic design,SUBJECT,communication design
